Date,AAPL,NVDA,AVGO,CRM,ORCL,CSCO,IBM
2016-03-29,24.493711471557617,0.8665556311607361,11.928367614746094,71.89842987060547,35.395259857177734,21.196298599243164,96.11827087402344
2016-03-30,24.92134666442871,0.8756155967712402,12.145064353942871,73.8873062133789,35.63007736206055,21.467851638793945,95.52611541748047
2016-03-31,24.791690826416016,0.872432291507721,11.957000732421875,73.41991424560547,35.57789611816406,21.47538948059082,97.48284912109375
2016-04-01,25.019161224365234,0.8851647973060608,12.212392807006836,75.30937194824219,35.7952995300293,21.641345977783203,98.17160034179688
2016-04-04,25.276199340820312,0.8765947818756104,12.073862075805664,75.26959228515625,35.717037200927734,21.420589447021484,97.88191986083984
2016-04-05,24.97821044921875,0.8753706216812134,11.998018264770508,74.1657485961914,35.24741744995117,20.994308471679688,96.54954528808594
2016-04-06,25.23979949951172,0.8765947818756104,12.192272186279297,75.16019439697266,35.43874740600586,21.314023971557617,96.56240844726562
2016-04-07,24.6893310546875,0.8675350546836853,11.993372917175293,74.90164184570312,34.76041793823242,21.00953483581543,95.42311096191406
2016-04-08,24.71662712097168,0.8731668591499329,12.084698677062988,74.43424987792969,35.099578857421875,21.078046798706055,96.13116455078125
2016-04-11,24.79851722717285,0.8785536289215088,12.042908668518066,73.74809265136719,35.12566375732422,21.024757385253906,96.06678009033203
2016-04-12,25.12151527404785,0.8775743842124939,12.028975486755371,73.85746765136719,35.28279495239258,21.03998565673828,96.31138610839844
2016-04-13,25.485464096069336,0.89961177110672,12.342411994934082,75.52813720703125,36.05967712402344,21.48910140991211,97.34123992919922
2016-04-14,25.49911117553711,0.9020601511001587,12.291332244873047,75.7270278930664,35.99857711791992,21.504329681396484,97.29619598388672
2016-04-15,24.987316131591797,0.9091611504554749,12.033617973327637,75.88613891601562,35.80653762817383,21.23790168762207,97.6566390991211
2016-04-18,24.448217391967773,0.9052435755729675,12.065350532531738,76.84081268310547,35.99857711791992,21.458656311035156,98.1780014038086
2016-04-19,24.318559646606445,0.8890827298164368,11.691550254821777,75.76681518554688,35.84144592285156,21.565229415893555,92.68755340576172
2016-04-20,24.368600845336914,0.8925105929374695,11.858715057373047,75.71708679199219,35.876373291015625,21.648956298828125,94.04568481445312
2016-04-21,24.104740142822266,0.8915314078330994,11.713218688964844,76.72147369384766,35.78034973144531,21.49671173095703,96.09896850585938
2016-04-22,24.038772583007812,0.8881033658981323,11.634279251098633,76.0551986694336,35.527198791503906,21.428203582763672,95.58406829833984
2016-04-25,23.902294158935547,0.8925105929374695,11.53908634185791,76.08503723144531,35.59703826904297,21.48910140991211,95.7835922241211
2016-04-26,23.73624038696289,0.8932453393936157,11.667555809020996,75.78668975830078,35.48355484008789,21.656574249267578,95.95736694335938
2016-04-27,22.250877380371094,0.9135685563087463,11.727148056030273,75.26959228515625,35.658138275146484,21.801198959350586,96.85204315185547
2016-04-28,21.570751190185547,0.8863893151283264,11.453181266784668,74.9613037109375,35.20423126220703,21.283573150634766,94.66361236572266
2016-04-29,21.32280731201172,0.8699835538864136,11.279827117919922,75.37898254394531,34.79395294189453,20.925804138183594,93.9362564086914
2016-05-02,21.300065994262695,0.8814917802810669,11.305364608764648,76.8209228515625,35.17802810668945,20.83445930480957,93.50502014160156
2016-05-03,21.650358200073242,0.8709632158279419,11.082474708557129,74.48397827148438,34.636844635009766,20.44623565673828,92.77120971679688
2016-05-04,21.425168991088867,0.8511294722557068,10.99502182006836,73.57902526855469,34.29640579223633,20.126523971557617,92.84848022460938
2016-05-05,21.33820343017578,0.8562715649604797,11.034496307373047,73.40003204345703,34.2440299987793,19.951446533203125,94.27740478515625
2016-05-06,21.219202041625977,0.8650866150856018,10.98109245300293,73.83758544921875,34.40116500854492,20.195039749145508,95.72013092041016
2016-05-09,21.235219955444336,0.8638622164726257,11.020563125610352,74.20553588867188,34.35751724243164,20.1798152923584,95.75261688232422
2016-05-10,21.37940216064453,0.880512535572052,11.191596031188965,75.4983139038086,34.93362808227539,20.575645446777344,97.46178436279297
2016-05-11,21.171142578125,0.8829613327980042,11.132781028747559,75.3690414428711,34.610660552978516,20.324443817138672,96.79891967773438
2016-05-12,20.674531936645508,0.8709632158279419,10.915311813354492,75.46847534179688,34.75904083251953,20.301603317260742,96.7274169921875
2016-05-13,20.715726852416992,1.003431797027588,10.83869457244873,75.9458236694336,34.57575225830078,20.195039749145508,95.99957275390625
2016-05-16,21.484668731689453,1.0330595970153809,11.03991413116455,76.88058471679688,34.889984130859375,20.529972076416016,97.13037872314453
2016-05-17,21.395414352416992,1.0352634191513062,10.925373077392578,76.34358215332031,34.5670051574707,20.286380767822266,96.18153381347656
2016-05-18,21.640289306640625,1.0617083311080933,11.135102272033691,77.4374771118164,34.45351791381836,20.339664459228516,95.75261688232422
2016-05-19,21.55790138244629,1.0663607120513916,11.046876907348633,80.63959503173828,33.903602600097656,20.9867000579834,94.1864242553711
2016-05-20,21.791330337524414,1.0854597091674805,11.355669975280762,80.56997680664062,34.40116500854492,21.291187286376953,95.69412231445312
2016-05-23,22.0682430267334,1.0871737003326416,11.46169662475586,81.27603912353516,34.20038986206055,21.268352508544922,95.3822021484375
2016-05-24,22.4046573638916,1.113563895225525,11.718634605407715,82.2903823852539,34.82889175415039,21.671789169311523,96.38301849365234
2016-05-25,22.798280715942383,1.1088995933532715,11.885027885437012,83.10581970214844,35.02965545654297,22.014341354370117,98.57957458496094
2016-05-26,22.979080200195312,1.1206835508346558,11.842463493347168,82.88703155517578,34.87252426147461,21.999113082885742,99.06698608398438
2016-05-27,22.96535301208496,1.1268210411071777,11.864129066467285,83.30470275878906,34.977272033691406,22.014341354370117,99.32689666748047
2016-05-31,22.853208541870117,1.14695143699646,11.946166038513184,83.24504089355469,35.09075164794922,22.113300323486328,99.9118423461914
2016-06-01,22.53281593322754,1.1491607427597046,11.977896690368652,82.98648071289062,35.14312744140625,21.999113082885742,99.11248779296875
2016-06-02,22.363462448120117,1.1572622060775757,11.988730430603027,82.77764892578125,33.7464714050293,22.136133193969727,99.755859375
2016-06-03,22.40923500061035,1.1410595178604126,12.580779075622559,82.09149169921875,34.13053512573242,22.174192428588867,99.35941314697266
2016-06-06,22.57171630859375,1.1351677179336548,12.602447509765625,82.36992645263672,34.42734146118164,22.151357650756836,99.25544738769531
2016-06-07,22.663259506225586,1.137377381324768,12.75722885131836,82.67820739746094,34.15674591064453,22.128520965576172,99.6453628540039
2016-06-08,22.64266586303711,1.1336947679519653,12.669005393981934,82.88703155517578,34.28767776489258,22.181806564331055,100.080810546875
2016-06-09,22.805152893066406,1.1631543636322021,12.703054428100586,82.27049255371094,34.0869140625,22.181806564331055,99.70387268066406
2016-06-10,22.617494583129883,1.134185552597046,12.44611644744873,81.37548065185547,33.816314697265625,22.098073959350586,99.021484375
2016-06-13,22.276500701904297,1.148669958114624,12.383428573608398,81.0373764038086,33.71156311035156,21.953441619873047,98.3131332397461
2016-06-14,22.30396270751953,1.1508795022964478,12.304489135742188,80.63959503173828,33.894866943359375,22.04478645324707,98.1701889038086
2016-06-15,22.23073387145996,1.1626631021499634,12.297502517700195,81.53459167480469,33.554439544677734,21.80881118774414,97.92322540283203
2016-06-16,22.324562072753906,1.1673277616500854,12.31535816192627,81.1865463256836,33.7290153503418,21.976276397705078,98.1701889038086
2016-06-17,21.816511154174805,1.14695143699646,12.111177444458008,80.0528793334961,34.636844635009766,22.03717803955078,98.77454376220703
2016-06-20,21.763872146606445,1.1675729751586914,12.183377265930176,80.76886749267578,34.68048858642578,21.922992706298828,99.82733154296875
2016-06-21,21.949241638183594,1.1604535579681396,12.096426010131836,81.17658996582031,34.9074592590332,21.900157928466797,100.11327362060547
2016-06-22,21.86685562133789,1.159471869468689,12.04440975189209,80.17220306396484,34.924896240234375,21.862096786499023,99.37891387939453
2016-06-23,21.992717742919922,1.1904038190841675,12.314582824707031,81.82298278808594,35.64069747924805,22.242708206176758,100.95812225341797
2016-06-24,21.374818801879883,1.1226474046707153,11.545989036560059,78.02420043945312,34.2440299987793,21.123714447021484,95.26520538330078
2016-06-27,21.063579559326172,1.1106184720993042,11.1508207321167,75.64747619628906,33.58936309814453,20.78878402709961,93.25708770751953
2016-06-28,21.418296813964844,1.1268210411071777,11.6275053024292,77.1192626953125,34.15674591064453,21.1541690826416,94.68682861328125
2016-06-29,21.603673934936523,1.1452330350875854,12.033539772033691,78.56119537353516,35.396270751953125,21.511940002441406,96.48047637939453
2016-06-30,21.878297805786133,1.1540709733963013,12.064595222473145,78.96892547607422,35.727970123291016,21.83926010131836,98.6380615234375
2016-07-01,21.94466781616211,1.14547860622406,11.972986221313477,79.3865966796875,35.798057556152344,21.922992706298828,99.00849151611328
2016-07-05,21.73870086669922,1.1624178886413574,11.704364776611328,78.23302459716797,35.39505386352539,21.761680603027344,98.57303619384766
2016-07-06,21.862281799316406,1.1697821617126465,11.694273948669434,78.06398010253906,35.508941650390625,22.061262130737305,99.021484375
2016-07-07,21.95611572265625,1.2002235651016235,11.722220420837402,78.32254028320312,35.508941650390625,22.076627731323242,99.17095947265625
2016-07-08,22.125465393066406,1.2483407258987427,12.04440975189209,80.4406967163086,35.806827545166016,22.47606658935547,100.37969970703125
2016-07-11,22.194114685058594,1.2770636081695557,12.216760635375977,81.20643615722656,35.727970123291016,22.606647491455078,100.94511413574219
2016-07-12,22.294811248779297,1.2962124347686768,12.312254905700684,81.47492218017578,36.2886848449707,22.744911193847656,102.05642700195312
2016-07-13,22.1689395904541,1.2957209348678589,12.220643997192383,80.87825775146484,36.32372283935547,22.85245704650879,102.69328308105469
2016-07-14,22.608335494995117,1.308977723121643,12.483050346374512,81.10697174072266,36.50770950317383,22.860137939453125,104.16203308105469
2016-07-15,22.606048583984375,1.2937575578689575,12.511775970458984,80.94786834716797,36.595333099365234,22.906225204467773,103.83706665039062
2016-07-18,22.846345901489258,1.300385594367981,12.602609634399414,81.17658996582031,36.4814338684082,22.975358963012695,103.8890609741211
2016-07-19,22.855501174926758,1.3138883113861084,12.46286678314209,80.91804504394531,35.99080276489258,22.98304557800293,103.70707702636719
2016-07-20,22.876096725463867,1.3310729265213013,12.629007339477539,81.68375396728516,36.139739990234375,23.528430938720703,104.8638687133789
2016-07-21,22.75480079650879,1.306523084640503,12.453550338745117,81.24620056152344,35.98204803466797,23.49001693725586,104.27249908447266
2016-07-22,22.578590393066406,1.342119812965393,12.396100044250488,82.09149169921875,35.99080276489258,23.58987808227539,105.32530212402344
2016-07-25,22.276500701904297,1.3669146299362183,12.404640197753906,81.73348236083984,36.06089401245117,23.65132713317871,105.70221710205078
2016-07-26,22.123170852661133,1.3902366161346436,12.688789367675781,81.30587768554688,35.86814880371094,23.720460891723633,105.35775756835938
2016-07-27,23.560359954833984,1.3762434720993042,12.861138343811035,81.04730987548828,35.859397888183594,23.628286361694336,105.16931915283203
2016-07-28,23.878469467163086,1.3791897296905518,12.750118255615234,81.87271118164062,36.08717727661133,23.443937301635742,104.870361328125
2016-07-29,23.84872055053711,1.4017752408981323,12.575437545776367,81.34565734863281,35.95576477050781,23.45161247253418,104.38298797607422
2016-08-01,24.26980972290039,1.3926912546157837,12.694220542907715,80.56997680664062,36.0521354675293,23.60524559020996,104.92231750488281
2016-08-02,23.910505294799805,1.3757526874542236,12.646087646484375,80.0528793334961,35.6666374206543,23.520751953125,104.35696411132812
2016-08-03,24.210302352905273,1.3794349431991577,12.740800857543945,79.96337890625,35.6666374206543,23.597562789916992,104.41544342041016
2016-08-04,24.3598690032959,1.4049659967422485,12.964393615722656,80.11253356933594,35.83311080932617,23.659013748168945,104.98735046386719
2016-08-05,24.73031234741211,1.428779125213623,13.207393646240234,80.87825775146484,36.03461837768555,23.843368530273438,106.25460815429688
2016-08-08,24.935094833374023,1.4420362710952759,13.069973945617676,80.71915435791016,36.06089401245117,23.820323944091797,106.21527099609375
2016-08-09,25.036338806152344,1.445718765258789,13.288909912109375,80.72908782958984,36.008331298828125,23.76655387878418,106.03829956054688
2016-08-10,24.849966049194336,1.4363905191421509,13.341700553894043,79.79430389404297,35.99956130981445,23.69742202758789,106.24151611328125
2016-08-11,24.8338565826416,1.4656034708023071,13.360335350036621,81.02743530273438,36.16602325439453,23.77423667907715,107.19195556640625
2016-08-12,24.89138412475586,1.5475984811782837,13.389838218688965,81.17658996582031,35.99956130981445,23.712787628173828,106.15628051757812
2016-08-15,25.19049644470215,1.5461257696151733,13.628178596496582,78.48165130615234,36.26240158081055,23.958595275878906,106.11040496826172
2016-08-16,25.16748809814453,1.5367971658706665,13.384403228759766,77.5269775390625,36.201080322265625,23.90482521057129,105.3369369506836
2016-08-17,25.130680084228516,1.5011998414993286,13.433311462402344,75.89608764648438,36.104705810546875,23.597562789916992,105.16649627685547
2016-08-18,25.09846305847168,1.5245225429534912,13.503186225891113,76.48281860351562,36.043365478515625,23.413204193115234,105.7695541381836
2016-08-19,25.162883758544922,1.5284503698349,13.58082389831543,77.04964447021484,36.201080322265625,23.443937301635742,104.90428924560547
2016-08-22,24.967309951782227,1.5348334312438965,13.658458709716797,76.8209228515625,36.113460540771484,23.528430938720703,104.87808227539062
2016-08-23,25.04553985595703,1.5472534894943237,13.767925262451172,77.58663940429688,36.35879135131836,23.79728126525879,105.04851531982422
2016-08-24,24.856861114501953,1.523396611213684,13.609545707702637,77.38775634765625,35.98204803466797,23.858736038208008,104.25535583496094
2016-08-25,24.751018524169922,1.513312816619873,13.666996002197266,79.71476745605469,36.008331298828125,24.03540802001953,103.98004150390625
2016-08-26,24.606069564819336,1.525610327720642,13.753948211669922,79.58548736572266,36.14850997924805,24.081493377685547,103.77684783935547
2016-08-29,24.578445434570312,1.5246264934539795,13.772581100463867,79.47608184814453,36.192317962646484,24.2581729888916,104.69456481933594
2016-08-30,24.38977813720703,1.5157724618911743,13.741530418395996,79.3865966796875,36.192317962646484,24.22744369506836,104.48478698730469
2016-08-31,24.412784576416016,1.5086396932601929,13.69649600982666,78.97887420654297,36.113460540771484,24.150625228881836,104.14391326904297
2016-09-01,24.557748794555664,1.5531564950942993,13.748514175415039,75.48836517333984,36.06089401245117,24.2581729888916,104.57655334472656
2016-09-02,24.7878360748291,1.537907361984253,13.439523696899414,74.682861328125,36.139739990234375,24.45020866394043,104.58313751220703
2016-09-06,24.780933380126953,1.5524183511734009,13.283477783203125,75.00109100341797,36.139739990234375,24.48093032836914,105.10749053955078
2016-09-07,24.932796478271484,1.5295453071594238,13.112677574157715,74.5933609008789,36.139739990234375,24.419485092163086,105.9531021118164
2016-09-08,24.279325485229492,1.540612816810608,13.072306632995605,74.4640884399414,35.6754035949707,24.173669815063477,104.22257232666016
2016-09-09,23.72941017150879,1.4638776779174805,12.48227310180664,73.78785705566406,35.07088851928711,23.69742202758789,102.05292510986328
2016-09-12,24.26092529296875,1.494128942489624,12.769529342651367,73.94697570800781,35.640357971191406,24.150625228881836,103.75720977783203
2016-09-13,24.83845329284668,1.4724851846694946,12.828529357910156,72.65419006347656,35.20230484008789,23.858736038208008,102.13156127929688
2016-09-14,25.717409133911133,1.4855209589004517,13.167802810668945,73.40997314453125,35.26362991333008,23.81264305114746,100.97792053222656
2016-09-15,26.59176254272461,1.5418424606323242,13.449686050415039,73.57902526855469,35.798057556152344,24.05076789855957,102.03325653076172
2016-09-16,26.44219970703125,1.5455316305160522,13.334441184997559,72.8829116821289,34.098388671875,23.68973731994629,100.84028625488281
2016-09-19,26.13387107849121,1.5659455060958862,13.294727325439453,72.59452819824219,34.3699951171875,23.828006744384766,101.51544189453125
2016-09-20,26.13157081604004,1.5516809225082397,13.10004997253418,72.50503540039062,34.22980880737305,23.88945770263672,101.24011993408203
2016-09-21,26.126970291137695,1.5952130556106567,13.224647521972656,73.76797485351562,34.615291595458984,24.08917999267578,101.94804382324219
2016-09-22,26.373170852661133,1.5991482734680176,13.147552490234375,74.17568969726562,34.615291595458984,24.31962013244629,102.32821655273438
2016-09-23,25.93369483947754,1.5974265336990356,12.977018356323242,69.9990234375,34.3699951171875,24.07381248474121,101.5875244140625
2016-09-26,25.972806930541992,1.582424283027649,12.980132102966309,69.80013275146484,34.194759368896484,23.866411209106445,100.9320297241211
2016-09-27,26.02113151550293,1.6365324258804321,13.304848670959473,69.66091918945312,34.431331634521484,24.18135643005371,102.7608413696289
2016-09-28,26.219005584716797,1.642435073852539,13.292391777038574,71.22219848632812,34.553977966308594,24.196720123291016,103.75720977783203
2016-09-29,25.811750411987305,1.6576838493347168,13.429444313049316,70.80452728271484,34.273624420166016,24.112220764160156,103.63920593261719
2016-09-30,26.011924743652344,1.6852296590805054,13.434117317199707,70.93380737304688,34.413780212402344,24.36570930480957,104.12425994873047
2016-10-03,25.88997459411621,1.6835078001022339,13.243330001831055,70.1282958984375,34.15972900390625,24.396692276000977,103.31143188476562
2016-10-04,26.000417709350586,1.679819107055664,13.163905143737793,72.2265853881836,34.054595947265625,24.280513763427734,102.55763244628906
2016-10-05,26.011924743652344,1.6780976057052612,13.508872985839844,68.03996276855469,34.29990768432617,24.46639633178711,102.96407318115234
2016-10-06,26.205204010009766,1.6562081575393677,13.564153671264648,70.86419677734375,34.054595947265625,24.381202697753906,102.83297729492188
2016-10-07,26.244319915771484,1.6441569328308105,13.565715789794922,70.51614379882812,34.045799255371094,24.37345314025879,102.03980255126953
2016-10-10,26.70220375061035,1.650305151939392,13.609322547912598,74.682861328125,33.966644287109375,24.37345314025879,102.9247055053711
2016-10-11,26.75972557067871,1.6264487504959106,13.328989028930664,72.01774597167969,33.430137634277344,24.040422439575195,101.4629898071289
2016-10-12,26.999019622802734,1.6338269710540771,13.274481773376465,71.82881164550781,33.46531677246094,23.498271942138672,101.13526916503906
2016-10-13,26.916194915771484,1.607264757156372,13.155340194702148,70.2376937866211,33.44773483276367,23.36660385131836,100.76162719726562
2016-10-14,27.06574821472168,1.6230052709579468,13.244890213012695,73.85746765136719,33.78194046020508,23.374357223510742,101.24011993408203
2016-10-17,27.047344207763672,1.6136590242385864,13.150670051574707,72.42548370361328,33.67640686035156,23.40532684326172,101.44987487792969
2016-10-18,27.0289363861084,1.6382536888122559,13.4068603515625,72.36579895019531,33.790748596191406,23.575719833374023,98.79515075683594
2016-10-19,26.94840431213379,1.6348108053207397,13.383498191833496,72.41552734375,33.72917175292969,23.506011962890625,99.14910888671875
2016-10-20,26.934595108032227,1.6657997369766235,13.503416061401367,72.18679809570312,33.5004997253418,23.35886573791504,99.31954193115234
2016-10-21,26.828754425048828,1.6611272096633911,13.46526050567627,73.5889663696289,33.359771728515625,23.351116180419922,98.08065795898438
2016-10-24,27.070358276367188,1.7390917539596558,13.747930526733398,74.6430892944336,33.6588134765625,23.591217041015625,98.69682312011719
2016-10-25,27.20840835571289,1.7676219940185547,13.522107124328613,74.6430892944336,33.73797607421875,23.498271942138672,98.9000015258789
2016-10-26,26.596364974975586,1.7747546434402466,13.471492767333984,74.53369140625,33.69398498535156,23.660921096801758,99.50965881347656
2016-10-27,26.34095573425293,1.7383543252944946,13.412309646606445,74.32485961914062,33.614830017089844,23.529251098632812,100.51912689208984
2016-10-28,26.166086196899414,1.735403299331665,13.187267303466797,74.71269226074219,33.570858001708984,23.6919002532959,100.03401184082031
2016-10-31,26.12466812133789,1.750159740447998,13.259684562683105,74.74253845214844,33.790748596191406,23.761600494384766,100.74195098876953
2016-11-01,25.652978897094727,1.6982649564743042,13.144439697265625,75.03092956542969,33.8259162902832,23.606704711914062,100.15201568603516
2016-11-02,25.675987243652344,1.691132664680481,13.43722915649414,74.58341979980469,33.44773483276367,23.536996841430664,99.60140228271484
2016-11-03,25.400781631469727,1.6714569330215454,13.470711708068848,73.72820281982422,33.69398498535156,23.48278045654297,99.87669372558594
2016-11-04,25.17181968688965,1.6618645191192627,13.4068603515625,73.95691680908203,33.66761016845703,23.38210105895996,99.91604614257812
2016-11-07,25.534915924072266,1.7528654336929321,13.779858589172363,75.87620544433594,34.38001251220703,23.962974548339844,102.07255554199219
2016-11-08,25.68523597717285,1.750159740447998,13.782973289489746,76.12481689453125,34.41520309448242,24.009443283081055,102.63479614257812
2016-11-09,25.643611907958984,1.7206462621688843,13.504196166992188,75.47842407226562,34.78458786010742,24.28826332092285,102.39667510986328
2016-11-10,24.92897605895996,1.6667836904525757,13.077470779418945,73.22101593017578,34.81097412109375,24.009443283081055,105.97505950927734
